,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY_y,MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,SK_ID_PREV,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,HOUR_APPR_PROCESS_START_y,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,DAYS_DECISION,SELLERPLACE_AREA,CNT_PAYMENT,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,MONTHS_BALANCE_x,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,SK_DPD_x,SK_DPD_DEF_x,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,MONTHS_BALANCE_y,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,SK_DPD_y,SK_DPD_DEF_y
307574,100512,,Cash loans,F,N,Y,0,92250.0,130320.0,13815.0,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0038179999999999,-23681,,-3536.0,-4863,,1,0,0,1,1,0,,1.0,2,2,WEDNESDAY,4,0,0,0,0,0,0,XNA,,0.7323831066763843,,0.0124,0.031,0.9881,0.8368,0.0,0.0,0.069,0.0417,,0.0082,0.0101,0.0126,0.0,0.0,0.0126,0.0322,0.9881,0.8432,0.0,0.0,0.069,0.0417,,0.0084,0.011,0.0132,0.0,0.0,0.0125,0.031,0.9881,0.8390000000000001,0.0,0.0,0.069,0.0417,,0.0083,0.0103,0.0129,0.0,0.0,reg oper account,block of flats,0.0099,Block,No,4.0,0.0,4.0,0.0,-158.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.7078729281767956,92250.0,0.1497560975609756,0.1060082872928176,1.0,-165.0,0.0,1296.0,,,0.0,450000.0,431356.5,,0.0,-11.0,20929.5,-2.5,1.0,1309030.0,15754.32,97713.0,87318.0,10395.0,97713.0,6.0,1.0,0.1158607350096711,,,-158.0,80.0,6.0,365243.0,-128.0,22.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,-68.0,-89.6,15754.320000000002,15754.320000000002,-3.0,6.0,4.0,0.0,0.0
307575,100517,,Cash loans,F,N,Y,0,279000.0,630000.0,32296.5,630000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-15265,-1685.0,-231.0,-2295,,1,1,1,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Trade: type 7,0.5799234077822149,0.6990006602336026,0.622922000268356,0.1464,,0.9747,,,0.0,0.069,0.3333,,,,0.0612,,,0.1492,,0.9747,,,0.0,0.069,0.3333,,,,0.0637,,,0.1478,,0.9747,,,0.0,0.069,0.3333,,,,0.0623,,,,block of flats,0.0589,"Stone, brick",No,6.0,0.0,6.0,0.0,-2297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1103832296102194,0.4428571428571428,139500.0,0.115758064516129,0.0512642857142857,14.0,-1275.0,0.0,-173.6153846153846,-1258.7,0.0,0.0,490110.4607142857,398287.6071428572,0.0,0.0,-722.5,10255.5495,-20.714285714285715,5.0,2120324.8,16376.031,250209.0,263039.4,0.0,250209.0,14.2,1.0,0.0,,,-818.6,219.8,13.6,273768.5,-744.75,91132.75,-579.0,90853.5,0.25,-12.5,3070.787727272728,184090.9090909091,0.0,4711.381363636364,0.0,4935.732857142857,511.3636363636364,5335.668,4339.243636363636,3048.222272727273,3070.787727272728,3070.787727272728,0.0,1.5909090909090908,0.0,1.6666666666666667,3.6818181818181817,0.0,0.0,0.8923611111111112,6.25,-618.8173076923076,-628.7363782051282,34207.24623798077,34207.24623798077,-23.666666666666668,17.612962962962964,14.27962962962963,0.0,0.0
307576,100548,,Cash loans,F,N,Y,0,87750.0,156384.0,11821.5,135000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.031329,-23982,,-3369.0,-4340,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.3827771269872223,0.4956658291397297,0.0619,0.0541,0.9871,0.8232,,0.0,0.0345,0.1667,0.2083,0.0646,,0.0386,,0.0,0.063,0.0561,0.9871,0.8301,,0.0,0.0345,0.1667,0.2083,0.066,,0.0402,,0.0,0.0625,0.0541,0.9871,0.8256,,0.0,0.0345,0.1667,0.2083,0.0657,,0.0393,,0.0,reg oper account,block of flats,0.0303,"Stone, brick",No,0.0,0.0,0.0,0.0,-1434.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,,0.5611187845303868,87750.0,0.1347179487179487,0.0755927716390423,15.0,-1111.6,0.0,-771.8571428571429,-833.1666666666666,0.0,0.0,62462.706,6533.678571428572,0.0,0.0,-578.8,1891.125,-18.066666666666663,19.0,1840535.0,9962.826428571429,72242.52631578948,78117.86842105263,393.0,76256.0,11.0,1.0,0.0214275971359522,,,-1529.8947368421052,37.26315789473684,11.857142857142858,365243.0,-1684.75,-1359.75,28984.666666666668,28991.666666666668,0.5,,,,,,,,,,,,,,,,,,,,,1.0734848484848485,4.777056277056277,-1571.4383116883116,-1586.1171717171717,10475.380765422078,9894.903367694806,-51.91666666666666,10.685690235690236,6.372148569023569,0.0,0.0
307577,100551,,Cash loans,F,N,Y,0,144000.0,981360.0,31788.0,720000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-20537,,-168.0,-1477,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,0.8439277792628379,0.6101448727932867,0.4365064990977374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2078.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1467351430667645,72000.0,0.22075,0.0323917828319882,5.0,-1704.0,0.0,-1596.25,-1596.25,0.0,0.0,137763.0,51075.0,4874.235,0.0,-1194.4,9000.0,-27.7,22.0,2040566.6363636365,13205.777142857143,93657.27272727272,97949.65909090907,3510.0,294351.4285714286,14.818181818181818,1.0,0.0874591690611457,,,-405.77272727272725,-0.0454545454545454,25.714285714285715,292150.8,-711.0,72852.0,72576.8,72578.2,0.6,-5.0,187217.37,353571.4285714286,88714.28571428571,88866.25071428572,0.0,6.428571428571429,7722.2185714285715,95542.38,95220.9514285714,180911.655,184994.60142857145,184994.60142857145,0.7142857142857143,0.8571428571428571,0.0,0.1428571428571428,2.0,0.0,0.0,1.8404040404040405,5.547878787878788,-594.4836363636364,-601.4347474747475,22926.13731363636,24897.228077272728,-24.5,20.63571428571429,15.785714285714285,0.0,0.0
307578,100552,,Cash loans,M,Y,Y,2,180000.0,269982.0,32170.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-11611,-2117.0,-4930.0,-4033,9.0,1,1,0,1,0,1,Laborers,4.0,2,2,FRIDAY,10,0,0,0,1,1,0,Industry: type 4,0.275537906348665,0.5475563590661789,0.3706496323299817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2248.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1823271036086469,0.6667111140742716,45000.0,0.178725,0.1191579438629241,5.0,-917.0,0.0,934.0,-852.6666666666666,0.0,0.0,1122205.266,654364.8,0.0,0.0,-316.4,10876.5,-15.1,10.0,1984779.2,16128.285000000002,237807.9135,240334.2,3957.045,396346.5225,11.9,1.0,0.1059677614049121,0.176003060183611,0.8350951374207188,-662.2,221.7,29.0,365243.0,-1404.25,-1029.25,90162.0,90166.0,0.75,,,,,,,,,,,,,,,,,,,,,1.2777777777777777,5.194444444444445,-1278.4166666666663,-1290.5674603174602,7302.2575,7145.282499999999,-42.625,12.433333333333334,7.808333333333334,0.0,0.0
307579,100553,,Cash loans,M,Y,N,0,126000.0,165915.0,10278.0,126000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-11604,-3552.0,-5576.0,-4239,13.0,1,1,0,1,0,0,,1.0,2,2,TUESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.3004303654453873,0.668926677741423,0.7910749129911773,0.2825,0.2629,0.9851,0.7756,0.0472,0.32,0.2759,0.3333,0.375,0.1402,0.2253,0.2751,0.0232,0.134,0.2878,0.2728,0.9851,0.7844,0.0476,0.3222,0.2759,0.3333,0.375,0.1434,0.2461,0.2866,0.0233,0.1419,0.2852,0.2629,0.9851,0.7786,0.0475,0.32,0.2759,0.3333,0.375,0.1427,0.2292,0.28,0.0233,0.1368,not specified,block of flats,0.2713,Mixed,No,0.0,0.0,0.0,0.0,-2746.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3061013443640124,0.7594250067805804,126000.0,0.0815714285714285,0.0619473826959587,1.0,-2921.0,0.0,-2624.0,-2618.0,,0.0,90000.0,,,0.0,-2618.0,0.0,-47.5,3.0,1441612.3333333333,12140.2575,99870.0,120963.0,7461.0,149805.0,13.333333333333334,1.0,0.1013818835142736,,,-1411.6666666666667,499.3333333333333,17.0,365243.0,-1842.0,-1362.0,-1407.0,-1402.0,0.5,,,,,,,,,,,,,,,,,,,,,1.5314285714285714,8.26,-1624.2,-1659.2428571428572,13419.620614285715,14070.965014285715,-53.75,15.5,7.75,0.0,0.0
307580,100561,,Cash loans,M,Y,Y,0,180000.0,67500.0,8140.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11819,-2612.0,-9781.0,-4134,3.0,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.3790738822416448,0.2731936266061187,0.2188590822283744,0.1485,0.1048,0.9866,0.8164,0.0569,0.16,0.1379,0.3333,0.375,0.0974,0.121,0.1539,0.0,0.0,0.1513,0.1088,0.9866,0.8236,0.0574,0.1611,0.1379,0.3333,0.375,0.0996,0.1322,0.1604,0.0,0.0,0.1499,0.1048,0.9866,0.8189,0.0573,0.16,0.1379,0.3333,0.375,0.0991,0.1231,0.1567,0.0,0.0,reg oper account,block of flats,0.1522,Panel,No,3.0,0.0,3.0,0.0,-1257.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.221000084609527,2.6666666666666665,90000.0,0.045225,0.1206,7.0,-687.2857142857143,0.0,15481.5,-961.0,0.0,0.0,221572.92857142855,178275.3375,3031.965,0.0,-153.85714285714286,11412.9,-11.071428571428571,11.0,1894403.2727272727,17295.470999999998,185763.68181818185,183543.54545454544,9108.0,204340.05,12.181818181818182,1.0,0.0907593231838414,,,-743.9090909090909,347.90909090909093,16.6,312913.4285714286,-830.0,51897.0,104000.85714285714,104006.57142857143,0.1428571428571428,-18.0,312904.9851428571,341357.14285714284,33775.71428571428,38867.72142857143,0.0,5092.007142857143,14876.389090909091,41071.14529411765,37029.43157142857,291140.17585714284,309725.08714285714,309725.08714285714,1.5714285714285714,2.2857142857142856,0.0,0.7142857142857143,17.0,0.0,0.0,1.0324675324675323,11.650286489572206,-594.7636060850347,-597.8125632411346,21958.208819997573,21497.573443151927,-20.08333333333333,15.986111111111107,9.173611111111112,0.1666666666666666,0.1666666666666666
307581,100568,,Cash loans,M,N,N,0,112500.0,312768.0,24709.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-10018,-464.0,-4394.0,-2671,,1,1,1,1,1,0,Sales staff,2.0,2,2,FRIDAY,14,0,0,0,0,1,1,Trade: type 3,,0.3197248970630974,0.0441303158529594,0.0577,0.0819,0.9871,0.8232,0.0334,0.0,0.1379,0.125,0.1667,0.0,0.0471,0.0625,0.0,0.0,0.0588,0.085,0.9871,0.8301,0.0337,0.0,0.1379,0.125,0.1667,0.0,0.0514,0.0651,0.0,0.0,0.0583,0.0819,0.9871,0.8256,0.0336,0.0,0.1379,0.125,0.1667,0.0,0.0479,0.0636,0.0,0.0,reg oper account,block of flats,0.0674,"Stone, brick",No,0.0,0.0,0.0,0.0,-207.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0463166300658814,0.3596915285451197,56250.0,0.21964,0.0790026473296501,7.0,-493.8571428571428,0.0,110.5,-378.5,8178.885,0.0,119269.87714285716,60371.357142857145,0.0,0.0,-244.8571428571429,5887.125,-7.857142857142857,5.0,1851740.2,11177.865,99959.4,101255.4,0.0,99959.4,15.4,1.0,0.0,,,-261.6,11.8,14.0,365243.0,-318.3333333333333,-28.33333333333333,243341.66666666663,243343.3333333333,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.5,-243.33333333333331,-255.9,8029.9005,8029.9005,-9.166666666666666,10.666666666666666,8.0,0.0,0.0
307582,100569,,Cash loans,F,N,Y,1,225000.0,400392.0,42174.0,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009334,-15253,-6186.0,-5.0,-5219,,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Legal Services,,0.6745249480913912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.4055595620533666,0.5619492896960978,75000.0,0.18744,0.1053317748606365,,,,,,,,,,,,,,,6.0,1836895.0,28473.9975,129891.0,124145.25,27285.0,194836.5,16.666666666666668,1.0,0.1963935358077395,,,-828.3333333333334,138.0,8.5,365243.0,-985.25,-760.25,-775.25,-769.25,0.25,,,,,,,,,,,,,,,,,,,,,1.0192307692307692,4.555288461538462,-878.5913461538462,-891.1298076923076,28816.673149038463,25466.66242788461,-29.625,8.454545454545455,4.371212121212121,0.0,0.0
307583,100591,,Cash loans,M,Y,Y,0,180000.0,328405.5,26077.5,283500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-16659,-243.0,-2132.0,-186,42.0,1,1,0,1,0,0,Security staff,2.0,2,2,MONDAY,9,0,1,1,0,1,1,Security,0.4672815702413091,0.7045564897720468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0145867098865478,0.5481028789103715,90000.0,0.144875,0.07940640458214,,,,,,,,,,,,,,,5.0,1917535.2,11425.30875,141422.4,158058.9,1190.25,176778.0,11.2,1.0,0.0544545454545454,,,-894.2,10.2,11.5,273874.5,-942.75,90740.5,181933.5,181936.75,0.25,-8.0,115186.16423076924,231923.0769230769,32400.0,20686.153846153848,6017.142857142857,0.0,4444.871538461539,20932.5,9661.153846153846,105884.29384615386,112172.79461538464,112172.79461538464,2.7142857142857144,1.5384615384615383,0.1428571428571428,0.0,1.6153846153846154,1.4615384615384617,0.0,0.7857142857142857,5.975,-820.3833333333333,-828.1704212454213,11975.338285714286,11802.437785714284,-36.0,14.962962962962962,10.0,0.0,0.0
307584,100592,,Cash loans,F,N,Y,0,180000.0,831730.5,30006.0,702000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-21128,,-455.0,-4284,,1,0,0,1,0,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.6206767695433769,0.7898803468924867,0.1227,0.0598,0.9945,0.9252,0.0208,0.12,0.1034,0.375,0.4167,0.0147,0.1,0.1198,0.0,0.0,0.125,0.0621,0.9945,0.9281,0.021,0.1208,0.1034,0.375,0.4167,0.015,0.1093,0.1248,0.0,0.0,0.1239,0.0598,0.9945,0.9262,0.0209,0.12,0.1034,0.375,0.4167,0.015,0.1018,0.1219,0.0,0.0,reg oper account,block of flats,0.099,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.2164162550249149,180000.0,0.1667,0.0360765897126533,3.0,-1667.6666666666667,0.0,-369.6666666666667,-1029.5,,0.0,231747.0,225753.75,0.0,0.0,-637.0,6675.0,-27.166666666666668,7.0,1879389.2857142857,17827.579285714288,152357.14285714287,178286.14285714287,0.0,152357.14285714287,9.285714285714286,1.0,0.0,,,-2388.285714285714,0.0,14.571428571428571,365243.0,-2494.25,-2164.25,-2164.25,-2153.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,6.879515599343185,-2317.8645320197047,-2320.5316091954023,19201.14858990148,16070.964181034484,-76.75,12.0,5.846153846153847,0.5384615384615384,0.5384615384615384
307585,100602,,Cash loans,F,N,N,0,99000.0,450000.0,23008.5,450000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-10310,-968.0,-1625.0,-2079,,1,1,1,1,0,0,Medicine staff,1.0,1,1,MONDAY,9,0,0,0,0,0,0,Medicine,0.287061594916605,0.6785637263083949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0938894277400581,0.22,99000.0,0.2324090909090909,0.05113,,,,,,,,,,,,,,,2.0,2076315.0,16936.47,119137.5,115121.25,4016.25,119137.5,12.5,1.0,0.0544545454545454,,,-831.5,619.5,8.0,365243.0,-800.5,-590.5,181996.5,182000.5,0.0,,,,,,,,,,,,,,,,,,,,,1.3888888888888888,3.75,-718.0,-731.5694444444445,16986.415625,16986.415625,-23.75,8.0,4.833333333333333,0.0,0.0
307586,100607,,Cash loans,M,Y,Y,0,135000.0,450000.0,23107.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-17088,-1727.0,-10415.0,-637,8.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Construction,,0.6467135635803658,0.5478104658520093,0.0887,0.0804,0.9806,,,0.04,0.1207,0.25,,,,0.0561,,0.0,0.0756,0.048,0.9757,,,0.0,0.069,0.1667,,,,0.0533,,0.0,0.0895,0.0804,0.9806,,,0.04,0.1207,0.25,,,,0.0571,,0.0,,block of flats,0.0785,"Stone, brick",No,6.0,0.0,6.0,0.0,-1472.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.101065074906367,0.3,67500.0,0.1711666666666666,0.05135,4.0,-869.0,0.0,772.0,-306.0,,0.0,544500.0,270543.7575,2178.99,0.0,-132.0,4338.0,-14.125,3.0,2017968.0,12854.52,105000.0,118860.0,0.0,105000.0,14.0,1.0,0.0,,,-1960.0,-1.0,24.0,365243.0,-2177.5,-1487.5,-1517.5,-1513.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0217391304347827,12.914402173913045,-1820.0679347826087,-1827.641304347826,13441.17008152174,11777.538546195654,-61.0,23.95652173913044,12.456521739130434,0.0,0.0
307587,100613,,Cash loans,M,N,Y,0,45000.0,526491.0,24525.0,454500.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.018209,-22580,,-1595.0,-3913,,1,0,0,1,1,0,,2.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,XNA,,0.5898375066653111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0854715465221627,22500.0,0.545,0.0465819928545787,,,,,,,,,,,,,,,4.0,1894101.5,9362.835,76339.125,77094.0,0.0,76339.125,8.75,1.0,0.0,,,-685.75,120.0,9.0,365243.0,-653.75,-413.75,-458.75,-444.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0416666666666667,4.355769230769231,-553.0769230769231,-565.0448717948718,11334.435288461538,11079.699807692308,-18.25,8.785714285714285,4.723809523809523,0.65,0.0
307588,100617,,Cash loans,F,N,Y,2,202500.0,481176.0,24696.0,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-12133,-291.0,-6212.0,-3643,,1,1,0,1,0,1,Core staff,4.0,1,1,FRIDAY,14,0,0,0,0,0,0,Kindergarten,0.4586972985060652,0.6011305056142987,0.1229554179088549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0239841753894337,0.420843932365704,50625.0,0.1219555555555555,0.051324255573844,13.0,-1642.5384615384614,4.615384615384615,-1053.0833333333333,-1642.5,3948.75,0.0,114465.24692307692,39717.375,6922.245,1.7307692307692308,-618.8461538461538,1915.515,-26.807692307692307,8.0,2236693.625,5042.716875,43648.3125,41133.375,5328.5625,43648.3125,15.125,1.0,0.1320598515806225,,,-1939.75,640.125,11.0,365243.0,-1902.6666666666667,-1632.6666666666667,-1642.6666666666667,-1637.0,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,1.0416666666666667,5.427083333333333,-1769.8541666666667,-1786.2819444444442,5206.273375,5005.719625,-58.833333333333336,9.666666666666666,4.930555555555555,0.0,0.0
